detector,window,source,anomaly_type,base,seed,mag,stream,family,pr_auc,vus_pr,f1,precision,recall,mcc,pa_f1,nab,nab_low_fp,detected_frac,latency,fp_per_1k,threshold,anomaly_ratio
deriv,20,syn,spike,bursty,4,6.0,syn|spike|bursty|s4|m6.0,derivative,0.6666666666666666,0.2536916378621576,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6649916247906198,0.5,62.30472733262522,60.471393999291884,0.6666666666666666,0.0,1.6666666666666667,4.338809345072735,0.005
deriv,20,syn,spike,bursty,0,9.0,syn|spike|bursty|s0|m9.0,derivative,1.0,0.32984053483012404,1.0,1.0,1.0,1.0,0.5,96.20709099893783,96.20709099893783,1.0,0.0,0.0,6.873144666087313,0.005
deriv,20,syn,spike,bursty,1,9.0,syn|spike|bursty|s1|m9.0,derivative,0.7333333333333333,0.21702904815941332,0.8,1.0,0.6666666666666666,0.8158136058346189,0.5,64.13806066595855,64.13806066595855,0.6666666666666666,0.0,0.0,5.022951084946618,0.005
deriv,20,syn,spike,bursty,2,9.0,syn|spike|bursty|s2|m9.0,derivative,1.0,0.3846702752944665,1.0,1.0,1.0,1.0,0.5,96.20709099893783,96.20709099893783,1.0,0.0,0.0,4.5634560262192805,0.005
deriv,20,syn,spike,bursty,3,9.0,syn|spike|bursty|s3|m9.0,derivative,1.0,0.3216236869495595,1.0,1.0,1.0,1.0,0.5,96.20709099893783,96.20709099893783,1.0,0.0,0.0,5.227930569656547,0.005
deriv,20,syn,spike,bursty,4,9.0,syn|spike|bursty|s4|m9.0,derivative,0.9166666666666666,0.29308082162466237,0.8571428571428571,0.75,1.0,0.8652997853882577,0.5,94.37375766560449,92.54042433227117,1.0,0.0,1.6666666666666667,4.184129057524284,0.005
deriv,20,syn,drift,flat,0,4.0,syn|drift|flat|s0|m4.0,derivative,0.1912470196896579,0.19913986023701694,0.337152209492635,0.20724346076458752,0.9035087719298246,0.0965527627813612,0.923076923076923,-2353.3635129064846,-4806.363512906485,1.0,0.0,653.3333333333334,0.26344674569926885,0.19
deriv,20,syn,drift,flat,1,4.0,syn|drift|flat|s1|m4.0,derivative,0.7281162712801938,0.733829057462399,0.83984375,0.7239057239057239,1.0,0.1598424655243653,0.9919261822376009,-2831.834642546214,-5763.334642546214,1.0,0.0,268.3333333333333,0.0007072866594325914,0.7166666666666667
deriv,20,syn,drift,flat,2,4.0,syn|drift|flat|s2|m4.0,derivative,0.8225710203895278,0.8388642613936458,0.9020332717190388,0.8215488215488216,1.0,0.20978928478724554,0.9949031600407746,-2831.834642546214,-5763.334642546214,1.0,0.0,171.66666666666666,0.008670090203671953,0.8133333333333334
deriv,20,syn,drift,flat,3,4.0,syn|drift|flat|s3|m4.0,derivative,0.8199748126149454,0.8344963886838559,0.9,0.8181818181818182,1.0,0.2075143391598224,1.0,-2831.834642546214,-5763.334642546214,1.0,0.0,175.0,0.00409600304026063,0.81
deriv,20,syn,drift,flat,4,4.0,syn|drift|flat|s4|m4.0,derivative,0.34224896471286664,0.35271020914283985,0.5193798449612402,0.3526315789473684,0.9852941176470589,0.11623127851029322,0.966824644549763,-2710.834642546214,-5521.334642546214,1.0,0.0,610.0,0.05877310076795931,0.34
deriv,20,syn,drift,flat,0,6.0,syn|drift|flat|s0|m6.0,derivative,0.1912849575029502,0.19917812482685274,0.3372681281618887,0.20876826722338204,0.8771929824561403,0.09518750422395578,0.923076923076923,-2254.3635129064846,-4608.363512906484,1.0,0.0,628.3333333333334,0.3096464452959464,0.19
deriv,20,syn,drift,flat,1,6.0,syn|drift|flat|s1|m6.0,derivative,0.7282103076283342,0.7339216131484126,0.83984375,0.7239057239057239,1.0,0.1598424655243653,0.9919261822376009,-2831.834642546214,-5763.334642546214,1.0,0.0,268.3333333333333,0.0007072866594325914,0.7166666666666667
deriv,20,syn,drift,flat,2,6.0,syn|drift|flat|s2|m6.0,derivative,0.8225403186986411,0.8388456672799373,0.9020332717190388,0.8215488215488216,1.0,0.20978928478724554,0.9949031600407746,-2831.834642546214,-5763.334642546214,1.0,0.0,171.66666666666666,0.00867008611771932,0.8133333333333334
deriv,20,syn,drift,flat,3,6.0,syn|drift|flat|s3|m6.0,derivative,0.820022230563399,0.8345384573115973,0.9,0.8181818181818182,1.0,0.2075143391598224,1.0,-2831.834642546214,-5763.334642546214,1.0,0.0,175.0,0.004060228814184579,0.81
deriv,20,syn,drift,flat,4,6.0,syn|drift|flat|s4|m6.0,derivative,0.34219555571103827,0.352658344376944,0.5193798449612402,0.3526315789473684,0.9852941176470589,0.11623127851029322,0.966824644549763,-2710.834642546214,-5521.334642546214,1.0,0.0,610.0,0.05866209038810812,0.34
deriv,20,syn,drift,flat,0,9.0,syn|drift|flat|s0|m9.0,derivative,0.1913823770373766,0.19926678914694343,0.3378378378378378,0.20920502092050208,0.8771929824561403,0.09690127862080716,0.923076923076923,-2248.8635129064846,-4597.363512906484,1.0,0.0,626.6666666666666,0.31305405156833993,0.19
deriv,20,syn,drift,flat,1,9.0,syn|drift|flat|s1|m9.0,derivative,0.7283614627211462,0.7340417967943563,0.83984375,0.7239057239057239,1.0,0.1598424655243653,0.9919261822376009,-2831.834642546214,-5763.334642546214,1.0,0.0,268.3333333333333,0.0007072866594325914,0.7166666666666667
deriv,20,syn,drift,flat,2,9.0,syn|drift|flat|s2|m9.0,derivative,0.8223814726255687,0.8387632151998116,0.9020332717190388,0.8215488215488216,1.0,0.20978928478724554,0.9949031600407746,-2831.834642546214,-5763.334642546214,1.0,0.0,171.66666666666666,0.008670073856662484,0.8133333333333334
deriv,20,syn,drift,flat,3,9.0,syn|drift|flat|s3|m9.0,derivative,0.8200031519722126,0.834523351327809,0.9,0.8181818181818182,1.0,0.2075143391598224,1.0,-2831.834642546214,-5763.334642546214,1.0,0.0,175.0,0.003952894233365222,0.81
deriv,20,syn,drift,flat,4,9.0,syn|drift|flat|s4|m9.0,derivative,0.3424583544527072,0.35288886481611387,0.5192052980132451,0.35571687840290384,0.9607843137254902,0.11125835291296142,0.966824644549763,-2611.834642546214,-5323.334642546214,1.0,0.0,586.6666666666666,0.09867468312143275,0.34
deriv,20,syn,drift,periodic,0,4.0,syn|drift|periodic|s0|m4.0,derivative,0.18748340095194257,0.19697685636768725,0.3229461756373938,0.19256756756756757,1.0,0.05630130107883686,0.9268292682926829,-2820.834642546214,-5741.334642546214,1.0,0.0,791.6666666666666,0.009258097809096918,0.19
deriv,20,syn,drift,periodic,1,4.0,syn|drift|periodic|s1|m4.0,derivative,0.7210285001242942,0.7278963713246579,0.83984375,0.7239057239057239,1.0,0.1598424655243653,1.0,-2831.834642546214,-5763.334642546214,1.0,0.0,268.3333333333333,0.00010330281478724239,0.7166666666666667
deriv,20,syn,drift,periodic,2,4.0,syn|drift|periodic|s2|m4.0,derivative,0.8215902140864062,0.8367274566144136,0.904363974001857,0.8268251273344652,0.9979508196721312,0.2533747507186641,1.0,-2804.334642546214,-5708.334642546214,1.0,0.0,165.0,0.0174010631315468,0.8133333333333334
deriv,20,syn,drift,periodic,3,4.0,syn|drift|periodic|s3|m4.0,derivative,0.8150139554672152,0.8274203159286984,0.9016697588126159,0.8209459459459459,1.0,0.24002133617819926,1.0,-2820.834642546214,-5741.334642546214,1.0,0.0,171.66666666666666,0.00573071144994829,0.81
deriv,20,syn,drift,periodic,4,4.0,syn|drift|periodic|s4|m4.0,derivative,0.34900673699845053,0.3580264285674195,0.5200517464424321,0.3532513181019332,0.9852941176470589,0.11984583330532887,0.966824644549763,-2705.334642546214,-5510.334642546214,1.0,0.0,608.3333333333334,0.03925342404432751,0.34
deriv,20,syn,drift,periodic,0,6.0,syn|drift|periodic|s0|m6.0,derivative,0.1875015234274061,0.19699397692572485,0.3229461756373938,0.19256756756756757,1.0,0.05630130107883686,0.9268292682926829,-2820.834642546214,-5741.334642546214,1.0,0.0,791.6666666666666,0.009034687802385982,0.19
deriv,20,syn,drift,periodic,1,6.0,syn|drift|periodic|s1|m6.0,derivative,0.7210609336018545,0.7279252946467587,0.83984375,0.7239057239057239,1.0,0.1598424655243653,1.0,-2831.834642546214,-5763.334642546214,1.0,0.0,268.3333333333333,0.0001840653995031293,0.7166666666666667
deriv,20,syn,drift,periodic,2,6.0,syn|drift|periodic|s2|m6.0,derivative,0.8215897102747707,0.8367241967595752,0.904363974001857,0.8268251273344652,0.9979508196721312,0.2533747507186641,1.0,-2804.334642546214,-5708.334642546214,1.0,0.0,165.0,0.01740106290367987,0.8133333333333334
deriv,20,syn,drift,periodic,3,6.0,syn|drift|periodic|s3|m6.0,derivative,0.814990815650595,0.8273970361504943,0.9006499535747445,0.8206429780033841,0.9979423868312757,0.21984487222677138,1.0,-2815.334642546214,-5730.334642546214,1.0,0.0,171.66666666666666,0.005835004953595611,0.81
deriv,20,syn,drift,periodic,4,6.0,syn|drift|periodic|s4|m6.0,derivative,0.34896791210252265,0.3579932755518866,0.5200517464424321,0.3532513181019332,0.9852941176470589,0.11984583330532887,0.966824644549763,-2705.334642546214,-5510.334642546214,1.0,0.0,608.3333333333334,0.039253461112822796,0.34
deriv,20,syn,drift,periodic,0,9.0,syn|drift|periodic|s0|m9.0,derivative,0.18757626824864557,0.1970606689978803,0.32248939179632247,0.19224283305227655,1.0,0.05262062042743883,0.9268292682926829,-2826.334642546214,-5752.334642546214,1.0,0.0,793.3333333333334,0.0024385807326559525,0.19
deriv,20,syn,drift,periodic,1,9.0,syn|drift|periodic|s1|m9.0,derivative,0.721137237198831,0.7279950053350798,0.83984375,0.7239057239057239,1.0,0.1598424655243653,1.0,-2831.834642546214,-5763.334642546214,1.0,0.0,268.3333333333333,0.00042634414004897794,0.7166666666666667
deriv,20,syn,drift,periodic,2,9.0,syn|drift|periodic|s2|m9.0,derivative,0.8216647332141983,0.8368058185712397,0.904363974001857,0.8268251273344652,0.9979508196721312,0.2533747507186641,1.0,-2804.334642546214,-5708.334642546214,1.0,0.0,165.0,0.01740106221980396,0.8133333333333334
deriv,20,syn,drift,periodic,3,9.0,syn|drift|periodic|s3|m9.0,derivative,0.8149726314553907,0.8273886800778364,0.9016697588126159,0.8209459459459459,1.0,0.24002133617819926,1.0,-2820.834642546214,-5741.334642546214,1.0,0.0,171.66666666666666,0.006147820655777474,0.81
deriv,20,syn,drift,periodic,4,9.0,syn|drift|periodic|s4|m9.0,derivative,0.3486465114719397,0.3576645759566462,0.5181347150259067,0.352112676056338,0.9803921568627451,0.10772781589632584,0.966824644549763,-2699.834642546214,-5499.334642546214,1.0,0.0,608.3333333333334,0.0392535722201159,0.34
deriv,20,syn,drift,trend,0,4.0,syn|drift|trend|s0|m4.0,derivative,0.19127973546732446,0.19941673798169574,0.32673267326732675,0.20121951219512196,0.868421052631579,0.06104151988777936,0.9268292682926829,-2309.334642546214,-4718.334642546214,1.0,0.0,651.6666666666666,0.2449269158991623,0.19
deriv,20,syn,drift,trend,1,4.0,syn|drift|trend|s1|m4.0,derivative,0.7272406284240356,0.7328191123358586,0.83984375,0.7239057239057239,1.0,0.1598424655243653,0.9919261822376009,-2831.834642546214,-5763.334642546214,1.0,0.0,268.3333333333333,0.004218519546537023,0.7166666666666667
deriv,20,syn,drift,trend,2,4.0,syn|drift|trend|s2|m4.0,derivative,0.8211657716128862,0.8383257833884965,0.9020332717190388,0.8215488215488216,1.0,0.20978928478724554,1.0,-2831.834642546214,-5763.334642546214,1.0,0.0,171.66666666666666,0.00035327446145646494,0.8133333333333334
deriv,20,syn,drift,trend,3,4.0,syn|drift|trend|s3|m4.0,derivative,0.8179311677529579,0.8322297228359712,0.9,0.8181818181818182,1.0,0.2075143391598224,1.0,-2831.834642546214,-5763.334642546214,1.0,0.0,175.0,0.002412598432586257,0.81
deriv,20,syn,drift,trend,4,4.0,syn|drift|trend|s4|m4.0,derivative,0.3462749249165358,0.35582607297685465,0.5138539042821159,0.34576271186440677,1.0,0.09344186220713682,0.9691211401425179,-2809.834642546214,-5719.334642546214,1.0,0.0,638.3333333333334,0.007219450038203591,0.34
deriv,20,syn,drift,trend,0,6.0,syn|drift|trend|s0|m6.0,derivative,0.19119769259573913,0.19932478022546665,0.3271028037383178,0.19886363636363635,0.9210526315789473,0.06118477026186471,0.9268292682926829,-2479.834642546214,-5059.334642546214,1.0,0.0,700.0,0.17311961274810836,0.19
deriv,20,syn,drift,trend,1,6.0,syn|drift|trend|s1|m6.0,derivative,0.727380240613839,0.7329432751924465,0.83984375,0.7239057239057239,1.0,0.1598424655243653,0.9919261822376009,-2831.834642546214,-5763.334642546214,1.0,0.0,268.3333333333333,0.0041956597075821726,0.7166666666666667
deriv,20,syn,drift,trend,2,6.0,syn|drift|trend|s2|m6.0,derivative,0.8210434738273416,0.8383223298179477,0.9020332717190388,0.8215488215488216,1.0,0.20978928478724554,1.0,-2831.834642546214,-5763.334642546214,1.0,0.0,171.66666666666666,0.0002055020098726501,0.8133333333333334
deriv,20,syn,drift,trend,3,6.0,syn|drift|trend|s3|m6.0,derivative,0.8178687803860112,0.8321661439707699,0.9,0.8181818181818182,1.0,0.2075143391598224,1.0,-2831.834642546214,-5763.334642546214,1.0,0.0,175.0,0.002412598432586257,0.81
deriv,20,syn,drift,trend,4,6.0,syn|drift|trend|s4|m6.0,derivative,0.3462196138722018,0.355770044244229,0.5138539042821159,0.34576271186440677,1.0,0.09344186220713682,0.9691211401425179,-2809.834642546214,-5719.334642546214,1.0,0.0,638.3333333333334,0.007349627516555613,0.34
deriv,20,syn,drift,trend,0,9.0,syn|drift|trend|s0|m9.0,derivative,0.19127062229854236,0.19939170157947625,0.327613104524181,0.19924098671726756,0.9210526315789473,0.06329113932602498,0.9268292682926829,-2474.334642546214,-5048.334642546214,1.0,0.0,698.3333333333334,0.17859155488016845,0.19
deriv,20,syn,drift,trend,1,9.0,syn|drift|trend|s1|m9.0,derivative,0.7274524071821622,0.733012472324555,0.83984375,0.7239057239057239,1.0,0.1598424655243653,0.9919261822376009,-2831.834642546214,-5763.334642546214,1.0,0.0,268.3333333333333,0.004127075919047155,0.7166666666666667
deriv,20,syn,drift,trend,2,9.0,syn|drift|trend|s2|m9.0,derivative,0.8211088097162633,0.8383691770610843,0.9020332717190388,0.8215488215488216,1.0,0.20978928478724554,1.0,-2831.834642546214,-5763.334642546214,1.0,0.0,171.66666666666666,0.0006874594384326837,0.8133333333333334
deriv,20,syn,drift,trend,3,9.0,syn|drift|trend|s3|m9.0,derivative,0.8178823379497189,0.8321796480007317,0.9,0.8181818181818182,1.0,0.2075143391598224,1.0,-2831.834642546214,-5763.334642546214,1.0,0.0,175.0,0.002412598432586257,0.81
deriv,20,syn,drift,trend,4,9.0,syn|drift|trend|s4|m9.0,derivative,0.34624533415989295,0.3557900872274353,0.5138539042821159,0.34576271186440677,1.0,0.09344186220713682,0.9691211401425179,-2809.834642546214,-5719.334642546214,1.0,0.0,638.3333333333334,0.00774007838516743,0.34
deriv,20,syn,drift,bursty,0,4.0,syn|drift|bursty|s0|m4.0,derivative,0.5507607612139178,0.5552525167578326,0.7158351409978309,0.5574324324324325,1.0,0.1285166001593433,0.9850746268656716,-2820.834642546214,-5741.334642546214,1.0,0.0,431.6666666666667,0.005693167257573172,0.55
deriv,20,syn,drift,bursty,1,4.0,syn|drift|bursty|s1|m4.0,derivative,0.6676685149393999,0.6761607645200937,0.8012108980827448,0.6683501683501684,1.0,0.1405496074985102,1.0,-2831.834642546214,-5763.334642546214,1.0,0.0,323.3333333333333,0.0007072873924104296,0.6616666666666666
deriv,20,syn,drift,bursty,2,4.0,syn|drift|bursty|s2|m4.0,derivative,0.6665485225293248,0.6781470922821531,0.8008088978766431,0.6677908937605397,1.0,0.15137500921008015,0.9924812030075187,-2826.334642546214,-5752.334642546214,1.0,0.0,323.3333333333333,0.0025089600930262215,0.66
deriv,20,syn,drift,bursty,3,4.0,syn|drift|bursty|s3|m4.0,derivative,0.3683899070676355,0.37511393152255523,0.5315203955500618,0.36195286195286197,1.0,0.07510541806449123,0.9684684684684683,-2831.834642546214,-5763.334642546214,1.0,0.0,626.6666666666666,0.004641400694965281,0.35833333333333334
deriv,20,syn,drift,bursty,4,4.0,syn|drift|bursty|s4|m4.0,derivative,0.29029515058875854,0.29684702260938517,0.45810055865921784,0.30036630036630035,0.9647058823529412,0.12019386734004088,1.0,-2573.334642546214,-5246.334642546214,1.0,0.0,631.6666666666666,0.10497682225277408,0.2833333333333333
deriv,20,syn,drift,bursty,0,6.0,syn|drift|bursty|s0|m6.0,derivative,0.550794034451883,0.5552875192281294,0.7158351409978309,0.5574324324324325,1.0,0.1285166001593433,0.9850746268656716,-2820.834642546214,-5741.334642546214,1.0,0.0,431.6666666666667,0.007017713939468882,0.55
deriv,20,syn,drift,bursty,1,6.0,syn|drift|bursty|s1|m6.0,derivative,0.6676498084256487,0.6761467341071284,0.8012108980827448,0.6683501683501684,1.0,0.1405496074985102,1.0,-2831.834642546214,-5763.334642546214,1.0,0.0,323.3333333333333,0.0007072873924104296,0.6616666666666666
deriv,20,syn,drift,bursty,2,6.0,syn|drift|bursty|s2|m6.0,derivative,0.6665631998111274,0.6781638173240772,0.8,0.6666666666666666,1.0,0.14002800840280097,0.9924812030075187,-2831.834642546214,-5763.334642546214,1.0,0.0,325.0,0.0010858837677381987,0.66
deriv,20,syn,drift,bursty,3,6.0,syn|drift|bursty|s3|m6.0,derivative,0.3684737251671847,0.37519688946535207,0.5315203955500618,0.36195286195286197,1.0,0.07510541806449123,0.9684684684684683,-2831.834642546214,-5763.334642546214,1.0,0.0,626.6666666666666,0.00548112546071434,0.35833333333333334
deriv,20,syn,drift,bursty,4,6.0,syn|drift|bursty|s4|m6.0,derivative,0.2903071396988911,0.29685845000257394,0.45746164574616455,0.29981718464351004,0.9647058823529412,0.11751870001282627,1.0,-2578.834642546214,-5257.334642546214,1.0,0.0,633.3333333333334,0.1045186403246521,0.2833333333333333
deriv,20,syn,drift,bursty,0,9.0,syn|drift|bursty|s0|m9.0,derivative,0.5508223256504317,0.5553174555444188,0.7158351409978309,0.5574324324324325,1.0,0.1285166001593433,0.9865470852017937,-2820.834642546214,-5741.334642546214,1.0,0.0,431.6666666666667,0.010986767021108608,0.55
deriv,20,syn,drift,bursty,1,9.0,syn|drift|bursty|s1|m9.0,derivative,0.6675206593512151,0.6760166269128223,0.8012108980827448,0.6683501683501684,1.0,0.1405496074985102,1.0,-2831.834642546214,-5763.334642546214,1.0,0.0,323.3333333333333,0.00020734321756109958,0.6616666666666666
deriv,20,syn,drift,bursty,2,9.0,syn|drift|bursty|s2|m9.0,derivative,0.6665944543171118,0.6782079952041339,0.8,0.6666666666666666,1.0,0.14002800840280097,0.9924812030075187,-2831.834642546214,-5763.334642546214,1.0,0.0,325.0,0.0009192242721902135,0.66
deriv,20,syn,drift,bursty,3,9.0,syn|drift|bursty|s3|m9.0,derivative,0.36862794813171607,0.37535231565696264,0.5315203955500618,0.36195286195286197,1.0,0.07510541806449123,0.9684684684684683,-2831.834642546214,-5763.334642546214,1.0,0.0,626.6666666666666,0.000793129792984263,0.35833333333333334
deriv,20,syn,drift,bursty,4,9.0,syn|drift|bursty|s4|m9.0,derivative,0.2900998863182398,0.2966718683931701,0.45517241379310347,0.2972972972972973,0.9705882352941176,0.10882821751286868,1.0,-2617.334642546214,-5334.334642546214,1.0,0.0,645.0,0.08545463538913345,0.2833333333333333
deriv,20,syn,periodicity,periodic,0,0.0,syn|periodicity|periodic|s0|m0.0,derivative,0.14042536709218395,0.15945547619381292,0.24528301886792456,0.1489971346704871,0.6933333333333334,0.08556107027366547,1.0,-1621.8346425462141,-3343.334642546214,1.0,0.0,486.6666666666667,0.5991064197906204,0.125
deriv,20,syn,periodicity,periodic,1,0.0,syn|periodicity|periodic|s1|m0.0,derivative,0.17073454360498402,0.17888166912352077,0.23880597014925375,0.16580310880829016,0.4266666666666667,0.08496022821804412,1.0,-841.1476863765348,-1781.6476863765345,1.0,0.0,268.3333333333333,1.099451593270434,0.125
deriv,20,syn,periodicity,periodic,2,0.0,syn|periodicity|periodic|s2|m0.0,derivative,0.18173834167560937,0.19472121012787913,0.2534246575342466,0.17050691244239632,0.49333333333333335,0.1035735393539587,0.9090909090909091,-906.8346425462142,-1913.334642546214,1.0,0.0,296.6666666666667,1.0191766853750974,0.125
deriv,20,syn,periodicity,periodic,3,0.0,syn|periodicity|periodic|s3|m0.0,derivative,0.13035053208159464,0.15811519886791714,0.24,0.144,0.72,0.07416840554408852,0.8823529411764706,-1742.8346425462141,-3585.334642546214,1.0,0.0,528.3333333333334,0.5679753262033115,0.125
deriv,20,syn,periodicity,periodic,4,0.0,syn|periodicity|periodic|s4|m0.0,derivative,0.11761231958004645,0.14301878627221373,0.23285486443381181,0.1322463768115942,0.9733333333333334,0.07430376167671371,0.8823529411764706,-2611.834642546214,-5323.334642546214,1.0,0.0,788.3333333333334,0.0761654322111564,0.125
deriv,20,syn,transient,flat,0,4.0,syn|transient|flat|s0|m4.0,derivative,0.602673796791444,0.2652893966973432,0.6666666666666665,0.75,0.6,0.6683799165290321,0.5714285714285715,70.78031824920336,69.40531824920338,0.75,0.0,1.6666666666666667,3.661252266660834,0.008333333333333333
deriv,20,syn,transient,flat,1,4.0,syn|transient|flat|s1|m4.0,derivative,0.7358714043993232,0.28088120743280826,0.7499999999999999,1.0,0.6,0.7732980988911997,0.37037037037037035,72.15531824920338,72.15531824920338,0.75,0.0,0.0,4.785245539580484,0.008333333333333333
deriv,20,syn,transient,flat,2,4.0,syn|transient|flat|s2|m4.0,derivative,0.5661329201101928,0.2926570107453427,0.6666666666666666,1.0,0.5,0.7053278933842966,0.41379310344827586,72.15531824920338,72.15531824920338,0.75,0.0,0.0,4.244897718262188,0.01
deriv,20,syn,transient,flat,3,4.0,syn|transient|flat|s3|m4.0,derivative,0.8018382352941177,0.3110943464380748,0.888888888888889,1.0,0.8,0.8936765176062339,0.37037037037037035,96.20709099893783,96.20709099893783,1.0,0.0,0.0,3.9767547709627618,0.008333333333333333
deriv,20,syn,transient,flat,4,4.0,syn|transient|flat|s4|m4.0,derivative,0.95,0.321577901004633,0.888888888888889,0.8,1.0,0.8936765176062339,0.4,94.83209099893783,93.45709099893782,1.0,0.0,1.6666666666666667,3.5936327305300773,0.006666666666666667
deriv,20,syn,transient,flat,0,6.0,syn|transient|flat|s0|m6.0,derivative,0.7626666666666667,0.31581024882200565,0.8000000000000002,0.8,0.8,0.7983193277310925,0.5714285714285715,94.83209099893783,93.45709099893782,1.0,0.0,1.6666666666666667,3.7337782645020834,0.008333333333333333
deriv,20,syn,transient,flat,1,6.0,syn|transient|flat|s1|m6.0,derivative,0.7623201856148492,0.2992747478773189,0.8000000000000002,0.8,0.8,0.7983193277310925,0.37037037037037035,94.83209099893783,93.45709099893782,1.0,0.0,1.6666666666666667,4.405224832493516,0.008333333333333333
deriv,20,syn,transient,flat,2,6.0,syn|transient|flat|s2|m6.0,derivative,0.6154816290095118,0.3113954177899638,0.6666666666666666,1.0,0.5,0.7053278933842966,0.41379310344827586,72.15531824920338,72.15531824920338,0.75,0.0,0.0,5.827553951944893,0.01
deriv,20,syn,transient,flat,3,6.0,syn|transient|flat|s3|m6.0,derivative,0.801727115716753,0.31289763065258036,0.888888888888889,1.0,0.8,0.8936765176062339,0.37037037037037035,96.20709099893783,96.20709099893783,1.0,0.0,0.0,4.459052294535201,0.008333333333333333
deriv,20,syn,transient,flat,4,6.0,syn|transient|flat|s4|m6.0,derivative,1.0,0.3465940519223869,1.0,1.0,1.0,1.0,0.4,96.20709099893783,96.20709099893783,1.0,0.0,0.0,4.707099941817758,0.006666666666666667
deriv,20,syn,transient,flat,0,9.0,syn|transient|flat|s0|m9.0,derivative,0.8027173913043478,0.33565399407544416,0.888888888888889,1.0,0.8,0.8936765176062339,0.5714285714285715,96.20709099893783,96.20709099893783,1.0,0.0,0.0,5.251520078883095,0.008333333333333333
deriv,20,syn,transient,flat,1,9.0,syn|transient|flat|s1|m9.0,derivative,0.8020833333333334,0.31482740855851765,0.888888888888889,1.0,0.8,0.8936765176062339,0.37037037037037035,96.20709099893783,96.20709099893783,1.0,0.0,0.0,4.912511546631401,0.008333333333333333
deriv,20,syn,transient,flat,2,9.0,syn|transient|flat|s2|m9.0,derivative,0.6703420704774801,0.3215841991098174,0.8,1.0,0.6666666666666666,0.8151254689931743,0.41379310344827586,96.20709099893783,96.20709099893783,1.0,0.0,0.0,5.137073709975852,0.01
deriv,20,syn,transient,flat,3,9.0,syn|transient|flat|s3|m9.0,derivative,0.8017667844522969,0.32404327998445254,0.888888888888889,1.0,0.8,0.8936765176062339,0.37037037037037035,96.20709099893783,96.20709099893783,1.0,0.0,0.0,4.893476896940986,0.008333333333333333
deriv,20,syn,transient,flat,4,9.0,syn|transient|flat|s4|m9.0,derivative,1.0,0.35496816087214306,1.0,1.0,1.0,1.0,0.4,96.20709099893783,96.20709099893783,1.0,0.0,0.0,6.376031065347112,0.006666666666666667
deriv,20,syn,transient,periodic,0,4.0,syn|transient|periodic|s0|m4.0,derivative,0.3190714088778605,0.19096430146805565,0.33333333333333337,1.0,0.2,0.44571789366656306,0.5714285714285715,24.051772749734457,24.051772749734457,0.25,0.0,0.0,5.721167944981219,0.008333333333333333
deriv,20,syn,transient,periodic,1,4.0,syn|transient|periodic|s1|m4.0,derivative,0.6412985274431057,0.28730488186249836,0.6666666666666665,0.75,0.6,0.6683799165290321,0.5714285714285715,72.15531824920338,72.15531824920338,0.75,0.0,0.0,3.6292087251326564,0.008333333333333333
deriv,20,syn,transient,periodic,2,4.0,syn|transient|periodic|s2|m4.0,derivative,0.2881823306069881,0.23812849007226952,0.4,0.3333333333333333,0.5,0.4010147957328043,0.28571428571428575,91.23533113984762,87.11033113984762,1.0,0.5,5.0,2.8823231756284717,0.01
deriv,20,syn,transient,periodic,3,4.0,syn|transient|periodic|s3|m4.0,derivative,0.6196787148594378,0.267986127031607,0.6666666666666665,0.75,0.6,0.6683799165290321,0.37037037037037035,95.84281093645006,95.84281093645006,1.0,0.25,0.0,3.922576394902761,0.008333333333333333
deriv,20,syn,transient,periodic,4,4.0,syn|transient|periodic|s4|m4.0,derivative,0.787037037037037,0.3042244068490907,0.8571428571428571,1.0,0.75,0.8652997853882577,0.4,72.15531824920338,72.15531824920338,0.75,0.0,0.0,4.0093290385972296,0.006666666666666667
deriv,20,syn,transient,periodic,0,6.0,syn|transient|periodic|s0|m6.0,derivative,0.7126525198938993,0.2974636663549987,0.8000000000000002,0.8,0.8,0.7983193277310925,0.5714285714285715,94.83209099893783,93.45709099893782,1.0,0.0,1.6666666666666667,3.612141955216727,0.008333333333333333
deriv,20,syn,transient,periodic,1,6.0,syn|transient|periodic|s1|m6.0,derivative,0.7622172949002217,0.31569518146130193,0.8000000000000002,0.8,0.8,0.7983193277310925,0.5714285714285715,96.20709099893783,96.20709099893783,1.0,0.0,0.0,3.524656309746458,0.008333333333333333
deriv,20,syn,transient,periodic,2,6.0,syn|transient|periodic|s2|m6.0,derivative,0.47452809952809955,0.28458318374992514,0.6,0.75,0.5,0.609285704095908,0.41379310344827586,95.36033113984762,95.36033113984762,1.0,0.5,0.0,4.136495307941343,0.01
deriv,20,syn,transient,periodic,3,6.0,syn|transient|periodic|s3|m6.0,derivative,0.7125062656641604,0.2914741882983215,0.8000000000000002,0.8,0.8,0.7983193277310925,0.37037037037037035,96.20709099893783,96.20709099893783,1.0,0.0,0.0,4.246915089789296,0.008333333333333333
deriv,20,syn,transient,periodic,4,6.0,syn|transient|periodic|s4|m6.0,derivative,0.9166666666666666,0.34094082503884854,0.8571428571428571,1.0,0.75,0.8652997853882577,0.4,72.15531824920338,72.15531824920338,0.75,0.0,0.0,4.940418052328156,0.006666666666666667
