detector,anomaly_type,window_size,trial,tpr,fpr,precision,f1,detection_latency,tp,fp,tn,fn
GatedZScore(n=2),gradual_drift,20,26,0.0,0.0098,0.0,0.0,-1,0,393,39881,20
Spike_AND(GatedMAD+GatedZScore),gradual_drift,20,26,0.0,0.0094,0.0,0.0,-1,0,378,39896,20
Sustained_OR(GatedEWMA+GatedCUSUM),gradual_drift,20,26,0.15,0.6595,0.0001,0.0002,-1,3,26562,13712,17
Spike_OR(GatedMAD+GatedZScore),gradual_drift,20,26,0.0,0.0544,0.0,0.0,-1,0,2192,38082,20
TwoLayerEnsemble,gradual_drift,20,26,0.15,0.6613,0.0001,0.0002,-1,3,26634,13640,17
"ZScore(w=20, thr=3.0)",gradual_drift,20,27,0.05,0.0425,0.0006,0.0012,3,1,1711,38565,19
"MAD(w=20, thr=3.5)",gradual_drift,20,27,0.05,0.0845,0.0003,0.0006,3,1,3402,36874,19
"EWMA(lambda=0.2, L=3.5)",gradual_drift,20,27,1.0,0.3258,0.0015,0.003,0,20,13123,27153,0
"CUSUM(k=0.5, h=3.5)",gradual_drift,20,27,0.85,0.176,0.0024,0.0048,0,17,7087,33189,3
"PageHinkley(delta=0.5, lambda=12.0)",gradual_drift,20,27,0.35,0.1512,0.0011,0.0023,3,7,6091,34185,13
"SlidingWindow(mean, w=20, thr=3.0)",gradual_drift,20,27,0.0,0.0057,0.0,0.0,-1,0,228,40048,20
GatedCUSUM(n=2),gradual_drift,20,27,0.65,0.0604,0.0053,0.0105,3,13,2434,37842,7
GatedEWMA(n=2),gradual_drift,20,27,0.95,0.3081,0.0015,0.0031,1,19,12410,27866,1
GatedMAD(n=2),gradual_drift,20,27,0.0,0.0232,0.0,0.0,-1,0,935,39341,20
GatedZScore(n=2),gradual_drift,20,27,0.0,0.0039,0.0,0.0,-1,0,158,40118,20
Spike_AND(GatedMAD+GatedZScore),gradual_drift,20,27,0.0,0.0036,0.0,0.0,-1,0,143,40133,20
Sustained_OR(GatedEWMA+GatedCUSUM),gradual_drift,20,27,0.95,0.3087,0.0015,0.003,1,19,12434,27842,1
Spike_OR(GatedMAD+GatedZScore),gradual_drift,20,27,0.0,0.0236,0.0,0.0,-1,0,950,39326,20
TwoLayerEnsemble,gradual_drift,20,27,0.95,0.3109,0.0015,0.003,1,19,12521,27755,1
"ZScore(w=20, thr=3.0)",gradual_drift,20,28,0.05,0.0549,0.0005,0.0009,-1,1,2211,38058,19
"MAD(w=20, thr=3.5)",gradual_drift,20,28,0.05,0.1428,0.0002,0.0003,-1,1,5750,34519,19
"EWMA(lambda=0.2, L=3.5)",gradual_drift,20,28,0.3,0.0056,0.0258,0.0474,-1,6,227,40042,14
"CUSUM(k=0.5, h=3.5)",gradual_drift,20,28,0.05,0.0122,0.002,0.0039,-1,1,492,39777,19
"PageHinkley(delta=0.5, lambda=12.0)",gradual_drift,20,28,0.1,0.0818,0.0006,0.0012,-1,2,3292,36977,18
"SlidingWindow(mean, w=20, thr=3.0)",gradual_drift,20,28,0.3,0.0199,0.0074,0.0145,-1,6,800,39469,14
GatedCUSUM(n=2),gradual_drift,20,28,0.0,0.0007,0.0,0.0,-1,0,28,40241,20
GatedEWMA(n=2),gradual_drift,20,28,0.25,0.0046,0.0263,0.0476,-1,5,185,40084,15
GatedMAD(n=2),gradual_drift,20,28,0.0,0.0636,0.0,0.0,-1,0,2561,37708,20
GatedZScore(n=2),gradual_drift,20,28,0.0,0.0091,0.0,0.0,-1,0,365,39904,20
Spike_AND(GatedMAD+GatedZScore),gradual_drift,20,28,0.0,0.0089,0.0,0.0,-1,0,360,39909,20
Sustained_OR(GatedEWMA+GatedCUSUM),gradual_drift,20,28,0.25,0.0047,0.0256,0.0465,-1,5,190,40079,15
Spike_OR(GatedMAD+GatedZScore),gradual_drift,20,28,0.0,0.0637,0.0,0.0,-1,0,2566,37703,20
TwoLayerEnsemble,gradual_drift,20,28,0.25,0.0135,0.0091,0.0176,-1,5,543,39726,15
"ZScore(w=20, thr=3.0)",gradual_drift,20,29,0.15,0.0582,0.0013,0.0025,4,3,2343,37915,17
"MAD(w=20, thr=3.5)",gradual_drift,20,29,0.25,0.2025,0.0006,0.0012,0,5,8154,32104,15
"EWMA(lambda=0.2, L=3.5)",gradual_drift,20,29,0.8,0.1882,0.0021,0.0042,4,16,7575,32683,4
"CUSUM(k=0.5, h=3.5)",gradual_drift,20,29,0.8,0.1006,0.0039,0.0078,3,16,4049,36209,4
"PageHinkley(delta=0.5, lambda=12.0)",gradual_drift,20,29,0.4,0.1221,0.0016,0.0032,4,8,4914,35344,12
"SlidingWindow(mean, w=20, thr=3.0)",gradual_drift,20,29,0.5,0.7533,0.0003,0.0007,-1,10,30328,9930,10
GatedCUSUM(n=2),gradual_drift,20,29,0.7,0.0113,0.0298,0.0571,4,14,456,39802,6
GatedEWMA(n=2),gradual_drift,20,29,0.75,0.1714,0.0022,0.0043,-1,15,6900,33358,5
GatedMAD(n=2),gradual_drift,20,29,0.1,0.0694,0.0007,0.0014,-1,2,2792,37466,18
GatedZScore(n=2),gradual_drift,20,29,0.05,0.006,0.0041,0.0076,-1,1,242,40016,19
Spike_AND(GatedMAD+GatedZScore),gradual_drift,20,29,0.05,0.0059,0.0042,0.0077,-1,1,238,40020,19
Sustained_OR(GatedEWMA+GatedCUSUM),gradual_drift,20,29,0.8,0.1718,0.0023,0.0046,4,16,6915,33343,4
Spike_OR(GatedMAD+GatedZScore),gradual_drift,20,29,0.1,0.0695,0.0007,0.0014,-1,2,2796,37462,18
TwoLayerEnsemble,gradual_drift,20,29,0.8,0.1766,0.0022,0.0045,4,16,7109,33149,4
"ZScore(w=20, thr=3.0)",transient,20,0,1.0,0.0545,0.0005,0.0009,0,1,2198,38097,0
"MAD(w=20, thr=3.5)",transient,20,0,1.0,0.1707,0.0001,0.0003,0,1,6877,33418,0
"EWMA(lambda=0.2, L=3.5)",transient,20,0,1.0,0.3944,0.0001,0.0001,0,1,15892,24403,0
"CUSUM(k=0.5, h=3.5)",transient,20,0,1.0,0.1506,0.0002,0.0003,0,1,6067,34228,0
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,0,1.0,0.1416,0.0002,0.0004,0,1,5704,34591,0
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,0,0.0,0.0267,0.0,0.0,-1,0,1075,39220,1
GatedCUSUM(n=2),transient,20,0,0.0,0.0445,0.0,0.0,-1,0,1793,38502,1
GatedEWMA(n=2),transient,20,0,0.0,0.3707,0.0,0.0,1,0,14936,25359,1
GatedMAD(n=2),transient,20,0,0.0,0.057,0.0,0.0,3,0,2298,37997,1
GatedZScore(n=2),transient,20,0,0.0,0.0059,0.0,0.0,-1,0,236,40059,1
Spike_AND(GatedMAD+GatedZScore),transient,20,0,0.0,0.0058,0.0,0.0,-1,0,234,40061,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,0,0.0,0.3715,0.0,0.0,1,0,14971,25324,1
Spike_OR(GatedMAD+GatedZScore),transient,20,0,0.0,0.0571,0.0,0.0,3,0,2300,37995,1
TwoLayerEnsemble,transient,20,0,0.0,0.3744,0.0,0.0,1,0,15088,25207,1
"ZScore(w=20, thr=3.0)",transient,20,1,1.0,0.0457,0.0005,0.0011,0,1,1841,38456,0
"MAD(w=20, thr=3.5)",transient,20,1,1.0,0.1075,0.0002,0.0005,0,1,4332,35965,0
"EWMA(lambda=0.2, L=3.5)",transient,20,1,0.0,0.0296,0.0,0.0,-1,0,1194,39103,1
"CUSUM(k=0.5, h=3.5)",transient,20,1,0.0,0.016,0.0,0.0,-1,0,643,39654,1
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,1,0.0,0.0821,0.0,0.0,-1,0,3309,36988,1
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,1,0.0,0.2567,0.0,0.0,-1,0,10345,29952,1
GatedCUSUM(n=2),transient,20,1,0.0,0.001,0.0,0.0,-1,0,42,40255,1
GatedEWMA(n=2),transient,20,1,0.0,0.0217,0.0,0.0,-1,0,876,39421,1
GatedMAD(n=2),transient,20,1,0.0,0.033,0.0,0.0,-1,0,1329,38968,1
GatedZScore(n=2),transient,20,1,0.0,0.006,0.0,0.0,-1,0,241,40056,1
Spike_AND(GatedMAD+GatedZScore),transient,20,1,0.0,0.0058,0.0,0.0,-1,0,234,40063,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,1,0.0,0.0221,0.0,0.0,-1,0,890,39407,1
Spike_OR(GatedMAD+GatedZScore),transient,20,1,0.0,0.0332,0.0,0.0,-1,0,1336,38961,1
TwoLayerEnsemble,transient,20,1,0.0,0.0275,0.0,0.0,-1,0,1109,39188,1
"ZScore(w=20, thr=3.0)",transient,20,2,1.0,0.06,0.0004,0.0008,0,1,2415,37859,0
"MAD(w=20, thr=3.5)",transient,20,2,1.0,0.1806,0.0001,0.0003,0,1,7274,33000,0
"EWMA(lambda=0.2, L=3.5)",transient,20,2,0.0,0.1259,0.0,0.0,-1,0,5069,35205,1
"CUSUM(k=0.5, h=3.5)",transient,20,2,0.0,0.0444,0.0,0.0,-1,0,1789,38485,1
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,2,0.0,0.0942,0.0,0.0,4,0,3792,36482,1
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,2,0.0,0.0026,0.0,0.0,-1,0,105,40169,1
GatedCUSUM(n=2),transient,20,2,0.0,0.0082,0.0,0.0,-1,0,330,39944,1
GatedEWMA(n=2),transient,20,2,0.0,0.1169,0.0,0.0,-1,0,4709,35565,1
GatedMAD(n=2),transient,20,2,0.0,0.0802,0.0,0.0,1,0,3229,37045,1
GatedZScore(n=2),transient,20,2,0.0,0.012,0.0,0.0,1,0,484,39790,1
Spike_AND(GatedMAD+GatedZScore),transient,20,2,0.0,0.012,0.0,0.0,1,0,483,39791,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,2,0.0,0.1174,0.0,0.0,-1,0,4730,35544,1
Spike_OR(GatedMAD+GatedZScore),transient,20,2,0.0,0.0802,0.0,0.0,1,0,3230,37044,1
TwoLayerEnsemble,transient,20,2,0.0,0.128,0.0,0.0,1,0,5155,35119,1
"ZScore(w=20, thr=3.0)",transient,20,3,1.0,0.0501,0.0005,0.001,0,1,2018,38279,0
"MAD(w=20, thr=3.5)",transient,20,3,1.0,0.1865,0.0001,0.0003,0,1,7516,32781,0
"EWMA(lambda=0.2, L=3.5)",transient,20,3,0.0,0.0212,0.0,0.0,-1,0,856,39441,1
"CUSUM(k=0.5, h=3.5)",transient,20,3,0.0,0.016,0.0,0.0,-1,0,646,39651,1
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,3,0.0,0.0825,0.0,0.0,-1,0,3323,36974,1
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,3,1.0,0.607,0.0,0.0001,0,1,24459,15838,0
GatedCUSUM(n=2),transient,20,3,0.0,0.0003,0.0,0.0,-1,0,11,40286,1
GatedEWMA(n=2),transient,20,3,0.0,0.0153,0.0,0.0,-1,0,618,39679,1
GatedMAD(n=2),transient,20,3,0.0,0.0588,0.0,0.0,1,0,2369,37928,1
GatedZScore(n=2),transient,20,3,0.0,0.0034,0.0,0.0,-1,0,135,40162,1
Spike_AND(GatedMAD+GatedZScore),transient,20,3,0.0,0.0032,0.0,0.0,-1,0,130,40167,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,3,0.0,0.0155,0.0,0.0,-1,0,624,39673,1
Spike_OR(GatedMAD+GatedZScore),transient,20,3,0.0,0.0589,0.0,0.0,1,0,2374,37923,1
TwoLayerEnsemble,transient,20,3,0.0,0.0186,0.0,0.0,-1,0,750,39547,1
"ZScore(w=20, thr=3.0)",transient,20,4,1.0,0.0679,0.0004,0.0007,0,1,2736,37530,0
"MAD(w=20, thr=3.5)",transient,20,4,1.0,0.2567,0.0001,0.0002,0,1,10337,29929,0
"EWMA(lambda=0.2, L=3.5)",transient,20,4,1.0,0.5407,0.0,0.0001,0,1,21770,18496,0
"CUSUM(k=0.5, h=3.5)",transient,20,4,1.0,0.2196,0.0001,0.0002,0,1,8843,31423,0
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,4,1.0,0.3193,0.0001,0.0002,0,1,12856,27410,0
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,4,1.0,0.4678,0.0001,0.0001,0,1,18838,21428,0
GatedCUSUM(n=2),transient,20,4,1.0,0.1248,0.0002,0.0004,0,1,5026,35240,0
GatedEWMA(n=2),transient,20,4,1.0,0.5076,0.0,0.0001,0,1,20438,19828,0
GatedMAD(n=2),transient,20,4,0.0,0.1435,0.0,0.0,-1,0,5779,34487,1
GatedZScore(n=2),transient,20,4,0.0,0.0174,0.0,0.0,-1,0,701,39565,1
Spike_AND(GatedMAD+GatedZScore),transient,20,4,0.0,0.0173,0.0,0.0,-1,0,696,39570,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,4,1.0,0.5092,0.0,0.0001,0,1,20503,19763,0
Spike_OR(GatedMAD+GatedZScore),transient,20,4,0.0,0.1436,0.0,0.0,-1,0,5784,34482,1
TwoLayerEnsemble,transient,20,4,1.0,0.514,0.0,0.0001,0,1,20696,19570,0
"ZScore(w=20, thr=3.0)",transient,20,5,1.0,0.0491,0.0005,0.001,0,1,1977,38279,0
"MAD(w=20, thr=3.5)",transient,20,5,1.0,0.1402,0.0002,0.0004,0,1,5644,34612,0
"EWMA(lambda=0.2, L=3.5)",transient,20,5,0.0,0.1119,0.0,0.0,-1,0,4506,35750,1
"CUSUM(k=0.5, h=3.5)",transient,20,5,1.0,0.0508,0.0005,0.001,0,1,2046,38210,0
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,5,0.0,0.0908,0.0,0.0,-1,0,3657,36599,1
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,5,0.0,0.3732,0.0,0.0,-1,0,15024,25232,1
GatedCUSUM(n=2),transient,20,5,0.0,0.0042,0.0,0.0,-1,0,170,40086,1
GatedEWMA(n=2),transient,20,5,0.0,0.0897,0.0,0.0,-1,0,3610,36646,1
GatedMAD(n=2),transient,20,5,0.0,0.0354,0.0,0.0,-1,0,1426,38830,1
GatedZScore(n=2),transient,20,5,0.0,0.004,0.0,0.0,-1,0,160,40096,1
Spike_AND(GatedMAD+GatedZScore),transient,20,5,0.0,0.0039,0.0,0.0,-1,0,155,40101,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,5,0.0,0.0902,0.0,0.0,-1,0,3633,36623,1
Spike_OR(GatedMAD+GatedZScore),transient,20,5,0.0,0.0355,0.0,0.0,-1,0,1431,38825,1
TwoLayerEnsemble,transient,20,5,0.0,0.0934,0.0,0.0,-1,0,3758,36498,1
"ZScore(w=20, thr=3.0)",transient,20,6,1.0,0.0568,0.0004,0.0009,0,1,2288,37988,0
"MAD(w=20, thr=3.5)",transient,20,6,1.0,0.1308,0.0002,0.0004,0,1,5268,35008,0
"EWMA(lambda=0.2, L=3.5)",transient,20,6,0.0,0.015,0.0,0.0,-1,0,603,39673,1
"CUSUM(k=0.5, h=3.5)",transient,20,6,0.0,0.0839,0.0,0.0,-1,0,3378,36898,1
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,6,0.0,0.0852,0.0,0.0,2,0,3431,36845,1
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,6,1.0,0.8312,0.0,0.0001,0,1,33478,6798,0
GatedCUSUM(n=2),transient,20,6,0.0,0.0004,0.0,0.0,-1,0,17,40259,1
GatedEWMA(n=2),transient,20,6,0.0,0.0116,0.0,0.0,-1,0,468,39808,1
GatedMAD(n=2),transient,20,6,0.0,0.0531,0.0,0.0,-1,0,2139,38137,1
GatedZScore(n=2),transient,20,6,0.0,0.0124,0.0,0.0,-1,0,501,39775,1
Spike_AND(GatedMAD+GatedZScore),transient,20,6,0.0,0.0123,0.0,0.0,-1,0,495,39781,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,6,0.0,0.0117,0.0,0.0,-1,0,473,39803,1
Spike_OR(GatedMAD+GatedZScore),transient,20,6,0.0,0.0533,0.0,0.0,-1,0,2145,38131,1
TwoLayerEnsemble,transient,20,6,0.0,0.0238,0.0,0.0,-1,0,960,39316,1
"ZScore(w=20, thr=3.0)",transient,20,7,1.0,0.0474,0.0005,0.001,0,1,1910,38384,0
"MAD(w=20, thr=3.5)",transient,20,7,1.0,0.1067,0.0002,0.0005,0,1,4298,35996,0
"EWMA(lambda=0.2, L=3.5)",transient,20,7,1.0,0.3997,0.0001,0.0001,0,1,16104,24190,0
"CUSUM(k=0.5, h=3.5)",transient,20,7,1.0,0.2029,0.0001,0.0002,0,1,8177,32117,0
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,7,1.0,0.1728,0.0001,0.0003,0,1,6963,33331,0
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,7,0.0,0.0338,0.0,0.0,-1,0,1363,38931,1
GatedCUSUM(n=2),transient,20,7,0.0,0.0872,0.0,0.0,1,0,3512,36782,1
GatedEWMA(n=2),transient,20,7,1.0,0.3791,0.0001,0.0001,0,1,15277,25017,0
GatedMAD(n=2),transient,20,7,0.0,0.0259,0.0,0.0,1,0,1045,39249,1
GatedZScore(n=2),transient,20,7,0.0,0.0042,0.0,0.0,-1,0,171,40123,1
Spike_AND(GatedMAD+GatedZScore),transient,20,7,0.0,0.0039,0.0,0.0,-1,0,159,40135,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,7,1.0,0.3799,0.0001,0.0001,0,1,15308,24986,0
Spike_OR(GatedMAD+GatedZScore),transient,20,7,0.0,0.0262,0.0,0.0,1,0,1057,39237,1
TwoLayerEnsemble,transient,20,7,1.0,0.3818,0.0001,0.0001,0,1,15383,24911,0
"ZScore(w=20, thr=3.0)",transient,20,8,1.0,0.0604,0.0004,0.0008,0,1,2414,37549,0
"MAD(w=20, thr=3.5)",transient,20,8,1.0,0.2109,0.0001,0.0002,0,1,8429,31534,0
"EWMA(lambda=0.2, L=3.5)",transient,20,8,0.0,0.3133,0.0,0.0,-1,0,12519,27444,1
"CUSUM(k=0.5, h=3.5)",transient,20,8,0.0,0.2158,0.0,0.0,-1,0,8624,31339,1
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,8,0.0,0.3378,0.0,0.0,1,0,13499,26464,1
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,8,0.0,0.002,0.0,0.0,-1,0,78,39885,1
GatedCUSUM(n=2),transient,20,8,0.0,0.1571,0.0,0.0,-1,0,6277,33686,1
GatedEWMA(n=2),transient,20,8,0.0,0.2972,0.0,0.0,-1,0,11879,28084,1
GatedMAD(n=2),transient,20,8,1.0,0.089,0.0003,0.0006,0,1,3557,36406,0
GatedZScore(n=2),transient,20,8,1.0,0.0099,0.0025,0.005,0,1,397,39566,0
Spike_AND(GatedMAD+GatedZScore),transient,20,8,1.0,0.0099,0.0025,0.005,0,1,395,39568,0
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,8,0.0,0.2984,0.0,0.0,-1,0,11924,28039,1
Spike_OR(GatedMAD+GatedZScore),transient,20,8,1.0,0.0891,0.0003,0.0006,0,1,3559,36404,0
TwoLayerEnsemble,transient,20,8,1.0,0.3023,0.0001,0.0002,0,1,12081,27882,0
"ZScore(w=20, thr=3.0)",transient,20,9,1.0,0.0457,0.0005,0.0011,0,1,1840,38457,0
"MAD(w=20, thr=3.5)",transient,20,9,1.0,0.1075,0.0002,0.0005,0,1,4333,35964,0
"EWMA(lambda=0.2, L=3.5)",transient,20,9,0.0,0.0296,0.0,0.0,-1,0,1194,39103,1
"CUSUM(k=0.5, h=3.5)",transient,20,9,0.0,0.016,0.0,0.0,-1,0,643,39654,1
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,9,0.0,0.0821,0.0,0.0,4,0,3309,36988,1
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,9,0.0,0.2567,0.0,0.0,-1,0,10346,29951,1
GatedCUSUM(n=2),transient,20,9,0.0,0.001,0.0,0.0,-1,0,42,40255,1
GatedEWMA(n=2),transient,20,9,0.0,0.0217,0.0,0.0,-1,0,876,39421,1
GatedMAD(n=2),transient,20,9,0.0,0.033,0.0,0.0,-1,0,1330,38967,1
GatedZScore(n=2),transient,20,9,0.0,0.006,0.0,0.0,-1,0,241,40056,1
Spike_AND(GatedMAD+GatedZScore),transient,20,9,0.0,0.0058,0.0,0.0,-1,0,234,40063,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,9,0.0,0.0221,0.0,0.0,-1,0,890,39407,1
Spike_OR(GatedMAD+GatedZScore),transient,20,9,0.0,0.0332,0.0,0.0,-1,0,1337,38960,1
TwoLayerEnsemble,transient,20,9,0.0,0.0275,0.0,0.0,-1,0,1109,39188,1
"ZScore(w=20, thr=3.0)",transient,20,10,1.0,0.0379,0.0007,0.0013,0,1,1527,38765,0
"MAD(w=20, thr=3.5)",transient,20,10,1.0,0.0619,0.0004,0.0008,0,1,2495,37797,0
"EWMA(lambda=0.2, L=3.5)",transient,20,10,1.0,0.0375,0.0007,0.0013,0,1,1509,38783,0
"CUSUM(k=0.5, h=3.5)",transient,20,10,1.0,0.0418,0.0006,0.0012,0,1,1685,38607,0
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,10,1.0,0.087,0.0003,0.0006,0,1,3507,36785,0
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,10,0.0,0.5663,0.0,0.0,-1,0,22818,17474,1
GatedCUSUM(n=2),transient,20,10,0.0,0.0006,0.0,0.0,-1,0,24,40268,1
GatedEWMA(n=2),transient,20,10,0.0,0.0297,0.0,0.0,1,0,1197,39095,1
GatedMAD(n=2),transient,20,10,0.0,0.0208,0.0,0.0,1,0,839,39453,1
GatedZScore(n=2),transient,20,10,0.0,0.0057,0.0,0.0,-1,0,228,40064,1
Spike_AND(GatedMAD+GatedZScore),transient,20,10,0.0,0.0048,0.0,0.0,-1,0,193,40099,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,10,0.0,0.0301,0.0,0.0,1,0,1211,39081,1
Spike_OR(GatedMAD+GatedZScore),transient,20,10,0.0,0.0217,0.0,0.0,1,0,874,39418,1
TwoLayerEnsemble,transient,20,10,0.0,0.0347,0.0,0.0,1,0,1397,38895,1
"ZScore(w=20, thr=3.0)",transient,20,11,1.0,0.0412,0.0006,0.0012,0,1,1658,38601,0
"MAD(w=20, thr=3.5)",transient,20,11,1.0,0.0893,0.0003,0.0006,0,1,3595,36664,0
"EWMA(lambda=0.2, L=3.5)",transient,20,11,0.0,0.0051,0.0,0.0,-1,0,204,40055,1
"CUSUM(k=0.5, h=3.5)",transient,20,11,0.0,0.0429,0.0,0.0,-1,0,1729,38530,1
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,11,1.0,0.0816,0.0003,0.0006,0,1,3287,36972,0
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,11,0.0,0.7282,0.0,0.0,3,0,29316,10943,1
GatedCUSUM(n=2),transient,20,11,0.0,0.0002,0.0,0.0,-1,0,7,40252,1
GatedEWMA(n=2),transient,20,11,0.0,0.0036,0.0,0.0,-1,0,143,40116,1
GatedMAD(n=2),transient,20,11,0.0,0.0257,0.0,0.0,-1,0,1035,39224,1
GatedZScore(n=2),transient,20,11,0.0,0.0036,0.0,0.0,-1,0,146,40113,1
Spike_AND(GatedMAD+GatedZScore),transient,20,11,0.0,0.0035,0.0,0.0,-1,0,139,40120,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,11,0.0,0.0036,0.0,0.0,-1,0,146,40113,1
Spike_OR(GatedMAD+GatedZScore),transient,20,11,0.0,0.0259,0.0,0.0,-1,0,1042,39217,1
TwoLayerEnsemble,transient,20,11,0.0,0.007,0.0,0.0,-1,0,282,39977,1
"ZScore(w=20, thr=3.0)",transient,20,12,1.0,0.0456,0.0006,0.0011,0,1,1776,37214,0
"MAD(w=20, thr=3.5)",transient,20,12,1.0,0.1186,0.0002,0.0004,0,1,4624,34366,0
"EWMA(lambda=0.2, L=3.5)",transient,20,12,0.0,0.0399,0.0,0.0,-1,0,1557,37433,1
"CUSUM(k=0.5, h=3.5)",transient,20,12,0.0,0.0346,0.0,0.0,-1,0,1350,37640,1
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,12,0.0,0.0859,0.0,0.0,3,0,3350,35640,1
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,12,0.0,0.0244,0.0,0.0,-1,0,951,38039,1
GatedCUSUM(n=2),transient,20,12,0.0,0.0028,0.0,0.0,-1,0,109,38881,1
GatedEWMA(n=2),transient,20,12,0.0,0.0329,0.0,0.0,-1,0,1282,37708,1
GatedMAD(n=2),transient,20,12,0.0,0.0276,0.0,0.0,-1,0,1075,37915,1
GatedZScore(n=2),transient,20,12,0.0,0.0039,0.0,0.0,-1,0,152,38838,1
Spike_AND(GatedMAD+GatedZScore),transient,20,12,0.0,0.0035,0.0,0.0,-1,0,138,38852,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,12,0.0,0.0331,0.0,0.0,-1,0,1292,37698,1
Spike_OR(GatedMAD+GatedZScore),transient,20,12,0.0,0.0279,0.0,0.0,-1,0,1089,37901,1
TwoLayerEnsemble,transient,20,12,0.0,0.0362,0.0,0.0,-1,0,1411,37579,1
"ZScore(w=20, thr=3.0)",transient,20,13,1.0,0.0506,0.0005,0.001,0,1,2041,38256,0
"MAD(w=20, thr=3.5)",transient,20,13,1.0,0.1485,0.0002,0.0003,0,1,5984,34313,0
"EWMA(lambda=0.2, L=3.5)",transient,20,13,0.0,0.1206,0.0,0.0,-1,0,4861,35436,1
"CUSUM(k=0.5, h=3.5)",transient,20,13,0.0,0.1038,0.0,0.0,-1,0,4184,36113,1
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,13,0.0,0.0945,0.0,0.0,-1,0,3810,36487,1
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,13,1.0,0.751,0.0,0.0001,0,1,30263,10034,0
GatedCUSUM(n=2),transient,20,13,0.0,0.003,0.0,0.0,-1,0,120,40177,1
GatedEWMA(n=2),transient,20,13,0.0,0.0991,0.0,0.0,-1,0,3993,36304,1
GatedMAD(n=2),transient,20,13,0.0,0.0565,0.0,0.0,-1,0,2275,38022,1
GatedZScore(n=2),transient,20,13,0.0,0.006,0.0,0.0,-1,0,242,40055,1
Spike_AND(GatedMAD+GatedZScore),transient,20,13,0.0,0.0059,0.0,0.0,-1,0,236,40061,1
Sustained_OR(GatedEWMA+GatedCUSUM),transient,20,13,0.0,0.0999,0.0,0.0,-1,0,4024,36273,1
Spike_OR(GatedMAD+GatedZScore),transient,20,13,0.0,0.0566,0.0,0.0,-1,0,2281,38016,1
TwoLayerEnsemble,transient,20,13,0.0,0.1051,0.0,0.0,-1,0,4234,36063,1
"ZScore(w=20, thr=3.0)",transient,20,14,1.0,0.0397,0.0006,0.0013,0,1,1596,38625,0
"MAD(w=20, thr=3.5)",transient,20,14,1.0,0.0772,0.0003,0.0006,0,1,3107,37114,0
"EWMA(lambda=0.2, L=3.5)",transient,20,14,0.0,0.0142,0.0,0.0,-1,0,572,39649,1
"CUSUM(k=0.5, h=3.5)",transient,20,14,0.0,0.0205,0.0,0.0,-1,0,825,39396,1
"PageHinkley(delta=0.5, lambda=12.0)",transient,20,14,0.0,0.0826,0.0,0.0,-1,0,3321,36900,1
"SlidingWindow(mean, w=20, thr=3.0)",transient,20,14,1.0,0.6831,0.0,0.0001,0,1,27474,12747,0
GatedCUSUM(n=2),transient,20,14,0.0,0.0012,0.0,0.0,-1,0,49,40172,1
GatedEWMA(n=2),transient,20,14,0.0,0.0112,0.0,0.0,-1,0,449,39772,1
